  0,7.0607e-07
  1,7.0607e-07
  2,8.0456e-07
  3,4.9825e-07
  4,4.9825e-07
  5,4.1471e-07
  6,4.1471e-07
  7,4.1471e-07
  8,4.1471e-07
  9,8.2103e-09
 10,8.2103e-09
 11,8.2103e-09
 12,8.2103e-09
 13,8.2103e-09
 14,8.2103e-09
 15,8.2103e-09
 16,8.2103e-09
 17,8.2103e-09
 18,8.2103e-09
 19,8.2103e-09
 20,8.2103e-09
 21,8.2103e-09
 22,8.2103e-09
 23,8.2103e-09
 24,8.2103e-09
 25,1.4357e-08
 26,1.4357e-08
 27,1.4357e-08
 28,3.3115e-08
 29,2.2321e-08
 30,2.2321e-08
 31,1.5184e-08
 32,1.8454e-09
 33,1.8454e-09
 34,1.8454e-09
 35,1.8454e-09
 36,1.8454e-09
 37,3.3179e-09
 38,3.3179e-09
 39,1.7254e-09
 40,1.7254e-09
 41,1.9571e-09
 42,1.8582e-09
 43,3.3979e-09
 44,1.9700e-09
 45,1.9700e-09
 46,1.9700e-09
 47,1.8566e-09
 48,1.8566e-09
 49,1.6793e-09
 50,1.4744e-09
 51,1.5578e-09
 52,1.5441e-09
 53,1.4846e-09
 54,1.4832e-09
 55,1.3696e-09
 56,1.3915e-09
 57,1.3195e-09
 58,1.2512e-09
 59,1.2393e-09
 60,1.3184e-09
 61,1.2650e-09
 62,1.2663e-09
 63,1.2518e-09
 64,1.2531e-09
 65,1.2531e-09
 66,1.3022e-09
 67,1.2708e-09
 68,1.2495e-09
 69,1.2659e-09
 70,1.2609e-09
 71,1.2716e-09
 72,1.2690e-09
 73,1.2725e-09
 74,1.2725e-09
 75,1.2725e-09
 76,1.2725e-09
 77,1.2738e-09
 78,1.2704e-09
 79,1.2724e-09
 80,1.2739e-09
 81,1.2684e-09
 82,1.2708e-09
 83,1.2754e-09
 84,1.2727e-09
 85,1.2701e-09
 86,1.2696e-09
 87,1.2743e-09
 88,1.2743e-09
 89,1.2747e-09
 90,1.2729e-09
 91,1.2718e-09
 92,1.2693e-09
 93,1.2713e-09
 94,1.2720e-09
 95,1.2720e-09
 96,1.2715e-09
 97,1.2726e-09
 98,1.2708e-09
 99,1.2720e-09
100,1.2730e-09
101,1.2716e-09
102,1.2723e-09
103,1.2728e-09
104,1.2720e-09
105,1.2713e-09
106,1.2713e-09
107,1.2727e-09
108,1.2734e-09
109,1.2727e-09
110,1.2726e-09
111,1.2724e-09
112,1.2725e-09
113,1.2724e-09
114,1.2721e-09
115,1.2722e-09
116,1.2725e-09
117,1.2725e-09
118,1.2727e-09
119,1.2726e-09
120,1.2728e-09
121,1.2724e-09
122,1.2724e-09
123,1.2731e-09
124,1.2726e-09
125,1.2726e-09
126,1.2724e-09
127,1.2723e-09
128,1.2724e-09
129,1.2720e-09
130,1.2721e-09
131,1.2722e-09
132,1.2715e-09
133,1.2715e-09
134,1.2718e-09
135,1.2718e-09
136,1.2725e-09
137,1.2725e-09
138,1.2724e-09
139,1.2725e-09
140,1.2723e-09
141,1.2723e-09
142,1.2723e-09
143,1.2724e-09
144,1.2724e-09
145,1.2727e-09
146,1.2725e-09
147,1.2723e-09
148,1.2723e-09
149,1.2725e-09
150,1.2725e-09
151,1.2725e-09
152,1.2726e-09
153,1.2726e-09
154,1.2724e-09
155,1.2726e-09
156,1.2726e-09
157,1.2727e-09
158,1.2725e-09
159,1.2727e-09
160,1.2726e-09
161,1.2726e-09
162,1.2726e-09
163,1.2723e-09
164,1.2725e-09
165,1.2725e-09
166,1.2724e-09
167,1.2724e-09
168,1.2724e-09
169,1.2724e-09
170,1.2723e-09
171,1.2722e-09
172,1.2726e-09
173,1.2725e-09
174,1.2725e-09
175,1.2723e-09
176,1.2725e-09
177,1.2726e-09
178,1.2726e-09
179,1.2725e-09
180,1.2728e-09
181,1.2726e-09
182,1.2726e-09
183,1.2726e-09
184,1.2725e-09
185,1.2725e-09
186,1.2726e-09
187,1.2724e-09
188,1.2722e-09
189,1.2724e-09
190,1.2725e-09
191,1.2725e-09
192,1.2725e-09
193,1.2725e-09
194,1.2726e-09
195,1.2725e-09
196,1.2725e-09
197,1.2726e-09
198,1.2725e-09
199,1.2725e-09
