  0,840103.4687
  1,840103.4687
  2,591701.1105
  3,700489.2383
  4,700489.2383
  5,742968.8844
  6,742968.8844
  7,742968.8844
  8,742968.8844
  9,722307.3164
 10,722307.3164
 11,722307.3164
 12,722307.3164
 13,722307.3164
 14,722307.3164
 15,722307.3164
 16,722307.3164
 17,722307.3164
 18,722307.3164
 19,722307.3164
 20,722307.3164
 21,722307.3164
 22,722307.3164
 23,722307.3164
 24,722307.3164
 25,701075.3132
 26,701075.3132
 27,701075.3132
 28,699554.2945
 29,711660.8032
 30,711660.8032
 31,723417.2598
 32,696826.0397
 33,696826.0397
 34,696826.0397
 35,696826.0397
 36,696826.0397
 37,689068.7255
 38,689068.7255
 39,705425.4627
 40,705425.4627
 41,704229.8808
 42,708043.0014
 43,709091.3694
 44,704967.4620
 45,704967.4620
 46,704967.4620
 47,708622.0732
 48,708622.0732
 49,708484.5189
 50,708016.5452
 51,709313.1321
 52,708511.7395
 53,708186.4633
 54,708062.5112
 55,708365.3916
 56,708528.7416
 57,707678.4998
 58,708247.7353
 59,707913.7443
 60,708292.4575
 61,707840.2406
 62,708026.5095
 63,707591.5803
 64,707636.2023
 65,707636.2023
 66,707659.9261
 67,707608.6401
 68,707585.7987
 69,707563.1039
 70,707490.9627
 71,707500.4486
 72,707482.5436
 73,707488.3755
 74,707488.3755
 75,707488.3755
 76,707488.3755
 77,707473.7751
 78,707475.0554
 79,707468.9693
 80,707459.4379
 81,707463.6112
 82,707462.1891
 83,707456.3081
 84,707448.1101
 85,707445.6749
 86,707435.6760
 87,707428.0651
 88,707428.0651
 89,707428.9141
 90,707420.2227
 91,707425.5279
 92,707432.8280
 93,707416.7764
 94,707415.4246
 95,707415.4246
 96,707418.3590
 97,707421.3020
 98,707416.1603
 99,707416.2576
100,707420.3209
101,707412.5616
102,707413.3307
103,707410.9606
104,707410.2453
105,707406.6087
106,707414.1407
107,707410.2311
108,707411.5037
109,707410.3236
110,707409.0345
111,707406.9041
112,707406.7955
113,707407.9029
114,707407.6377
115,707408.3216
116,707407.7316
117,707407.7546
118,707407.0913
119,707407.6679
120,707408.6017
121,707408.6203
122,707408.6203
123,707408.1332
124,707408.0223
125,707408.4173
126,707408.1880
127,707407.8757
128,707409.2776
129,707409.8372
130,707412.0274
131,707409.4734
132,707410.2844
133,707410.2844
134,707410.2408
135,707410.3488
136,707410.2436
137,707410.2436
138,707410.1766
139,707409.8357
140,707409.7924
141,707409.7924
142,707409.7924
143,707409.9665
144,707409.9141
145,707409.8297
146,707409.6423
147,707409.6068
148,707409.6068
149,707409.5505
150,707409.5505
151,707409.5505
152,707409.4913
153,707409.4913
154,707409.4599
155,707409.1702
156,707409.1702
157,707409.4057
158,707409.1338
159,707409.1098
160,707408.9708
161,707408.9708
162,707408.9708
163,707409.0546
164,707409.1183
165,707409.1211
166,707408.9348
167,707408.9348
168,707408.8035
169,707408.8035
170,707408.8791
171,707408.8277
172,707409.0129
173,707409.0264
174,707409.2386
175,707409.0188
176,707409.1291
177,707408.9333
178,707408.9459
179,707409.1752
180,707409.0284
181,707409.1050
182,707409.1050
183,707409.1050
184,707409.0840
185,707409.0273
186,707408.9936
187,707408.9817
188,707408.8429
189,707408.8084
190,707408.8447
191,707408.8447
192,707408.8447
193,707408.8447
194,707408.8812
195,707408.8299
196,707408.7832
197,707408.8172
198,707408.8261
199,707408.8380
